Time,QR,Line,ESD
2021-12-29 11:14:30.658543+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 11:14:32.882269+00:00,7352210450,Line1,'-6.150338463485205
2021-12-29 11:14:35.040343+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:14:37.308952+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:14:39.514078+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:14:41.738056+00:00,7352210450,Line1,'2.2213700786233304
2021-12-29 11:14:43.993560+00:00,7352210450,Line1,'3.0585409328341306
2021-12-29 11:14:46.254097+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 11:14:48.448710+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 11:14:50.630956+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 11:14:52.838642+00:00,7352210450,Line1,'1.1749065108597634
2021-12-29 11:14:55.009038+00:00,7352210450,Line1,'1.5934919379651191
2021-12-29 11:14:57.256909+00:00,7352210450,Line1,'1.8027846515178858
2021-12-29 11:14:59.487875+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 11:15:01.653762+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:15:03.881518+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:15:06.112382+00:00,7352210450,Line1,'1.1749065108597634
2021-12-29 11:15:08.293195+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:10.561964+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:12.826381+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:14.990815+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:17.229322+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:15:19.473274+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:21.686362+00:00,7352210450,Line1,'1.1749065108597634
2021-12-29 11:15:23.913155+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:26.163509+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:15:28.321367+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:30.624127+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:32.861300+00:00,7352210450,Line1,'1.1749065108597634
2021-12-29 11:15:35.045822+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:37.317220+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:39.529846+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:41.697098+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:43.911925+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:46.111670+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:48.319351+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:50.574358+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:15:52.790029+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:15:55.096856+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:15:57.309503+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:15:59.511785+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:01.725468+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:03.937443+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:06.134042+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:08.388146+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:16:10.607993+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:16:12.869753+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:15.075475+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:16:17.284520+00:00,7352210450,Line1,'0.9656137973069967
2021-12-29 11:16:19.502670+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:16:21.740225+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:16:23.964578+00:00,7352210450,Line1,'-7.824680171906984
2021-12-29 11:16:26.271973+00:00,7352210450,Line1,'-3.220240473747271
2021-12-29 11:16:28.510749+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:16:30.750850+00:00,7352210450,Line1,'0.5470283702015521
2021-12-29 11:16:32.960834+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:16:35.241821+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:16:37.433452+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:16:39.645141+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:16:41.879729+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:16:44.098270+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:16:46.339509+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:16:48.558045+00:00,7352210450,Line1,'-5.313167609274405
2021-12-29 11:16:50.816027+00:00,7352210450,Line1,'-3.0109477601945045
2021-12-29 11:16:52.986298+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:16:55.173157+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:16:57.376759+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:16:59.542775+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:17:01.772083+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:17:04.039296+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:17:06.227819+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:17:08.473125+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:17:10.702228+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:17:12.926143+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:17:15.181135+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:17:17.440926+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:17:19.650682+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:17:21.890731+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:17:24.080584+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:17:26.332784+00:00,7352210450,Line1,'0.12844294309619642
2021-12-29 11:17:28.515598+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:17:30.787083+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:17:33.025309+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:17:35.253427+00:00,7352210450,Line1,'-5.103874895721638
2021-12-29 11:17:37.542854+00:00,7352210450,Line1,'-4.266704041510838
2021-12-29 11:17:39.739538+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:17:41.948547+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:17:44.214388+00:00,7352210450,Line1,'6.1979316361248316
2021-12-29 11:17:46.523054+00:00,7352210450,Line1,'-7.615387458354217
2021-12-29 11:17:48.716470+00:00,7352210450,Line1,'-5.313167609274405
2021-12-29 11:17:50.938521+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:17:53.175350+00:00,7352210450,Line1,'-4.894582182168961
2021-12-29 11:17:55.415044+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:17:57.588633+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:17:59.755809+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:18:01.944286+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:18:04.199965+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:18:06.398239+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:08.582728+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:18:10.750704+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:13.045829+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:18:15.260034+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:18:17.445711+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:19.697512+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:18:21.935190+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:18:24.114111+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:18:26.352039+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:28.558226+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:18:30.760373+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:32.977516+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:35.152843+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:18:37.377537+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:18:39.598345+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:18:41.781094+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:43.948286+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:18:46.165925+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:18:48.405790+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:18:50.586488+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:18:52.766298+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:18:54.999915+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:18:57.234895+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:18:59.444545+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:01.633917+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:19:03.888899+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:19:06.102522+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:08.311367+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:19:10.507874+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:19:12.738447+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:19:14.982529+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:19:17.190727+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 11:19:19.423635+00:00,7352210450,Line1,'-3.220240473747271
2021-12-29 11:19:21.723387+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:19:23.938918+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:26.127859+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:28.359259+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:30.586064+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:19:32.815342+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:35.018169+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:19:37.290202+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:19:39.477025+00:00,7352210450,Line1,'-2.173776905983704
2021-12-29 11:19:41.646695+00:00,7352210450,Line1,'-5.9410457499325275
2021-12-29 11:19:43.905189+00:00,7352210450,Line1,'-4.685289468616283
2021-12-29 11:19:46.156667+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 11:19:48.402594+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:19:50.624037+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:19:52.889566+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:19:55.203463+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:19:57.388733+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:19:59.652617+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:20:01.864127+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:20:04.053623+00:00,7352210450,Line1,'-10.126900020986795
2021-12-29 11:20:06.238474+00:00,7352210450,Line1,'-10.964070875197685
2021-12-29 11:20:08.477122+00:00,7352210450,Line1,'-9.289729166775906
2021-12-29 11:20:10.746476+00:00,7352210450,Line1,'-8.661851026117784
2021-12-29 11:20:12.943314+00:00,7352210450,Line1,'-7.824680171906984
2021-12-29 11:20:15.133796+00:00,7352210450,Line1,'-7.196802031248772
2021-12-29 11:20:17.411051+00:00,7352210450,Line1,'-6.9875093176960945
2021-12-29 11:20:19.684314+00:00,7352210450,Line1,'-6.359631177037972
2021-12-29 11:20:21.879482+00:00,7352210450,Line1,'-5.73175303637985
2021-12-29 11:20:24.051659+00:00,7352210450,Line1,'-5.522460322827083
2021-12-29 11:20:26.245810+00:00,7352210450,Line1,'-5.103874895721638
2021-12-29 11:20:28.498430+00:00,7352210450,Line1,'-4.894582182168961
2021-12-29 11:20:30.707075+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:20:32.931316+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:20:35.201437+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:20:37.396481+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:20:39.588418+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:20:41.758671+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:20:44.046914+00:00,7352210450,Line1,'-3.220240473747271
2021-12-29 11:20:46.317676+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:20:48.595680+00:00,7352210450,Line1,'-3.0109477601945045
2021-12-29 11:20:50.781317+00:00,7352210450,Line1,'-2.5923623330891488
2021-12-29 11:20:53.023226+00:00,7352210450,Line1,'-2.5923623330891488
2021-12-29 11:20:55.321346+00:00,7352210450,Line1,'-5.522460322827083
2021-12-29 11:20:57.584780+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:20:59.752733+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:21:02.198163+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:21:04.370281+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:21:06.577787+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:21:08.820560+00:00,7352210450,Line1,'-12.847705297172052
2021-12-29 11:21:11.013902+00:00,7352210450,Line1,'-7.406094744801539
2021-12-29 11:21:13.205544+00:00,7352210450,Line1,'-6.150338463485205
2021-12-29 11:21:15.438277+00:00,7352210450,Line1,'-6.359631177037972
2021-12-29 11:21:17.710286+00:00,7352210450,Line1,'-5.103874895721638
2021-12-29 11:21:19.970041+00:00,7352210450,Line1,'-7.196802031248772
2021-12-29 11:21:22.137970+00:00,7352210450,Line1,'-5.9410457499325275
2021-12-29 11:21:24.394889+00:00,7352210450,Line1,'-5.522460322827083
2021-12-29 11:21:26.662519+00:00,7352210450,Line1,'-5.522460322827083
2021-12-29 11:21:28.884343+00:00,7352210450,Line1,'-5.103874895721638
2021-12-29 11:21:31.078315+00:00,7352210450,Line1,'-4.685289468616283
2021-12-29 11:21:33.329625+00:00,7352210450,Line1,'-4.266704041510838
2021-12-29 11:21:35.601442+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:21:37.816603+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:21:40.004026+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:21:42.201585+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 11:21:44.458941+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:21:46.753626+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:21:48.988470+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:21:51.220623+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:21:53.470922+00:00,7352210450,Line1,'-6.150338463485205
2021-12-29 11:21:55.722513+00:00,7352210450,Line1,'-4.0574113279580715
2021-12-29 11:21:57.989370+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:22:00.239698+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:22:02.439094+00:00,7352210450,Line1,'3.2678336463868973
2021-12-29 11:22:04.623056+00:00,7352210450,Line1,'1.3841992244124413
2021-12-29 11:22:06.847714+00:00,7352210450,Line1,'0.7563210837543188
2021-12-29 11:22:09.080009+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:22:11.306916+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:22:13.569028+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:22:15.733530+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:22:17.947983+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:22:20.180717+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:22:22.449718+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:22:24.674072+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:22:26.930601+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:22:29.148572+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:22:31.375533+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:22:33.541730+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:22:35.747777+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:22:37.942925+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:22:40.179976+00:00,7352210450,Line1,'-4.894582182168961
2021-12-29 11:22:42.401138+00:00,7352210450,Line1,'-3.6388259008527157
2021-12-29 11:22:44.589364+00:00,7352210450,Line1,'-3.0109477601945045
2021-12-29 11:22:46.860317+00:00,7352210450,Line1,'-4.475996755063516
2021-12-29 11:22:49.043996+00:00,7352210450,Line1,'-2.5923623330891488
2021-12-29 11:22:51.268353+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 11:22:53.478032+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 11:22:55.687358+00:00,7352210450,Line1,'-2.5923623330891488
2021-12-29 11:22:57.929683+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:23:00.137128+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:23:02.447293+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:23:04.718533+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:23:06.964180+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:23:09.132014+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:23:11.385403+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:23:13.616324+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:23:15.858305+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:23:18.016810+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:23:20.195603+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:23:22.432994+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:23:24.593995+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:23:26.810763+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:23:28.978986+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:23:31.225732+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:23:33.400118+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:23:35.608365+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:23:37.915322+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:23:40.204578+00:00,7352210450,Line1,'2.4306627921760082
2021-12-29 11:23:42.393458+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:23:44.546354+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:23:46.778894+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:23:48.973991+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:23:51.273045+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:23:53.514577+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:23:55.699365+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:23:57.897169+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:24:00.104229+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:24:02.381518+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:24:04.642012+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:06.808276+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:24:09.039069+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:11.300691+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:13.583318+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:24:15.813433+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:17.999087+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:20.257406+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:22.464117+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:24.692660+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:26.971183+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:29.133446+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:24:31.392190+00:00,7352210450,Line1,'-8.661851026117784
2021-12-29 11:24:33.599391+00:00,7352210450,Line1,'-5.522460322827083
2021-12-29 11:24:35.873107+00:00,7352210450,Line1,'-4.266704041510838
2021-12-29 11:24:38.074876+00:00,7352210450,Line1,'-4.685289468616283
2021-12-29 11:24:40.268785+00:00,7352210450,Line1,'-3.6388259008527157
2021-12-29 11:24:42.461851+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:24:44.739742+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:24:47.041183+00:00,7352210450,Line1,'-2.383069619536382
2021-12-29 11:24:49.227839+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:24:51.479513+00:00,7352210450,Line1,'-3.8481186144053936
2021-12-29 11:24:53.748680+00:00,7352210450,Line1,'-1.9644841924309375
2021-12-29 11:24:55.991964+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:24:58.220934+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:25:00.474534+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:25:02.775709+00:00,7352210450,Line1,'-1.7551914788782597
2021-12-29 11:25:05.036277+00:00,7352210450,Line1,'-2.5923623330891488
2021-12-29 11:25:07.237830+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:25:09.506192+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:25:11.736988+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:25:14.018370+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:16.200294+00:00,7352210450,Line1,'-2.8016550466418266
2021-12-29 11:25:18.499833+00:00,7352210450,Line1,'-3.6388259008527157
2021-12-29 11:25:20.666042+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:25:22.882259+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:25:25.150521+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:25:27.427514+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:25:29.684077+00:00,7352210450,Line1,'-1.336606051772815
2021-12-29 11:25:31.938711+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:25:34.185156+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:25:36.392995+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:38.609892+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:25:40.791778+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:42.982413+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:25:45.163118+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:47.405510+00:00,7352210450,Line1,'-1.5458987653255818
2021-12-29 11:25:49.570770+00:00,7352210450,Line1,'-2.173776905983704
2021-12-29 11:25:51.746192+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:25:53.906246+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:56.123592+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:25:58.346951+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:26:00.674895+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:26:02.857613+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:05.045888+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:26:07.335603+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:26:09.543668+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:11.767816+00:00,7352210450,Line1,'-0.9180206246673706
2021-12-29 11:26:13.962775+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:16.186423+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:18.403485+00:00,7352210450,Line1,'-1.1273133382201372
2021-12-29 11:26:20.628410+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:22.871888+00:00,7352210450,Line1,'-3.429533187299949
2021-12-29 11:26:25.065688+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:26:27.295962+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:29.505067+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:31.782730+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:34.034959+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:26:36.232732+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:38.464533+00:00,7352210450,Line1,'0.3377356566488743
2021-12-29 11:26:40.679775+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:26:42.851921+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:26:45.074194+00:00,7352210450,Line1,'-0.08084977045657027
2021-12-29 11:26:47.232670+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:26:49.482761+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:26:51.658611+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:26:53.868194+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:26:56.040922+00:00,7352210450,Line1,'0.12844294309619642
2021-12-29 11:26:58.248436+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:27:00.430544+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:27:02.659165+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:04.901997+00:00,7352210450,Line1,'-0.7087279111146927
2021-12-29 11:27:07.116053+00:00,7352210450,Line1,'0.12844294309619642
2021-12-29 11:27:09.326951+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:11.509730+00:00,7352210450,Line1,'-0.29014248400924814
2021-12-29 11:27:13.716052+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:15.891454+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:18.099979+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:20.323376+00:00,7352210450,Line1,'-0.4994351975620148
2021-12-29 11:27:22.575254+00:00,7352210450,Line1,'-5.9410457499325275
2021-12-29 11:27:24.818875+00:00,7352210450,Line1,'-16.19638871401552
2021-12-29 11:27:27.010379+00:00,7352210450,Line1,'-9.499021880328673
2021-12-29 11:27:29.203466+00:00,7352210450,Line1,'-8.033972885459661
2021-12-29 11:27:31.356651+00:00,7352210450,Line1,'-8.033972885459661
2021-12-29 11:27:33.601795+00:00,7352210450,Line1,'-6.359631177037972
