Time,QR,Line,ESD
21-02-2022 10:32:35 UTC,7352210450,Line 1,"6,385478377342224"
21-02-2022 10:32:37 UTC,7352210450,Line 1,"4,990630348523428"
21-02-2022 10:32:39 UTC,7352210450,Line 1,"5,339342355728149"
21-02-2022 10:32:41 UTC,7352210450,Line 1,"4,990630348523428"
21-02-2022 10:32:43 UTC,7352210450,Line 1,"5,688054362932871"
21-02-2022 10:32:45 UTC,7352210450,Line 1,"5,339342355728149"
21-02-2022 10:32:48 UTC,7352210450,Line 1,"5,688054362932871"
21-02-2022 10:32:50 UTC,7352210450,Line 1,"5,688054362932871"
21-02-2022 10:32:52 UTC,7352210450,Line 1,"6,385478377342224"
21-02-2022 10:32:54 UTC,7352210450,Line 1,"6,385478377342224"
21-02-2022 10:32:56 UTC,7352210450,Line 1,"6,385478377342224"
21-02-2022 10:32:58 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:00 UTC,7352210450,Line 1,"6,385478377342224"
21-02-2022 10:33:03 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:05 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:07 UTC,7352210450,Line 1,"6,036766370137503"
21-02-2022 10:33:09 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:11 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:13 UTC,7352210450,Line 1,"7,082902391751578"
21-02-2022 10:33:15 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:17 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:33:20 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:22 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:24 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:26 UTC,7352210450,Line 1,"7,082902391751578"
21-02-2022 10:33:28 UTC,7352210450,Line 1,"7,082902391751578"
21-02-2022 10:33:30 UTC,7352210450,Line 1,"7,082902391751578"
21-02-2022 10:33:32 UTC,7352210450,Line 1,"6,734190384546945"
21-02-2022 10:33:35 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:33:37 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:39 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:41 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:43 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:33:45 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:33:48 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:50 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:33:52 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:33:54 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:33:56 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:33:58 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:00 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:34:02 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:05 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:34:07 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:34:09 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:34:11 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:13 UTC,7352210450,Line 1,"7,78032640616102"
21-02-2022 10:34:16 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:34:18 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:20 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:22 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:34:24 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:34:26 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:28 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:30 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:34:32 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:34 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:37 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:39 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:34:41 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:34:43 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:45 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:34:47 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:34:49 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:52 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:54 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:34:56 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:34:58 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:00 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:02 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:04 UTC,7352210450,Line 1,"8,129038413365652"
21-02-2022 10:35:06 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:35:09 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:11 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:13 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:35:15 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:17 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:19 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:21 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:24 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:35:26 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:28 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:35:30 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:35:32 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:35:34 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:35:36 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:39 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:35:41 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:43 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:45 UTC,7352210450,Line 1,"8,477750420570374"
21-02-2022 10:35:47 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:49 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:35:51 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:54 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:56 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:35:58 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:36:00 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:36:02 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:36:04 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:06 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:08 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:10 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:12 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:15 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:36:17 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:19 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:21 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:36:23 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:36:25 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:27 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:29 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:32 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:34 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:36:36 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:36:38 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:36:40 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:42 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:36:44 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:36:46 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:48 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:36:51 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:36:53 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:36:55 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:57 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:36:59 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:37:01 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:03 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:06 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:37:08 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:10 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:12 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:14 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:16 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:18 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:37:20 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:22 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:24 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:37:26 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:29 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:31 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:33 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:35 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:37 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:37:39 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:41 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:37:43 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:46 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:37:48 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:50 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:52 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:54 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:37:56 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:37:58 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:00 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:03 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:05 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:38:07 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:09 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:38:11 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:13 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:15 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:17 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:20 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:22 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:38:24 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:26 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:28 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:30 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:32 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:34 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:36 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:38:38 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:38:41 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:43 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:38:45 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:38:47 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:49 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:38:51 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:38:53 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:38:55 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:38:57 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:39:00 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:02 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:39:04 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:06 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:39:08 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:10 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:12 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:39:14 UTC,7352210450,Line 1,"9,523886442184448"
21-02-2022 10:39:16 UTC,7352210450,Line 1,"7,431614398956299"
21-02-2022 10:39:18 UTC,7352210450,Line 1,"8,826462427775095"
21-02-2022 10:39:21 UTC,7352210450,Line 1,"9,175174434979727"
21-02-2022 10:39:23 UTC,7352210450,Line 1,"9,87259844938917"
21-02-2022 10:39:25 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:39:27 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:29 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:31 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:39:33 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:35 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:38 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:40 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:42 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:44 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:39:46 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:48 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:50 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:52 UTC,7352210450,Line 1,"10,221310456593802"
21-02-2022 10:39:54 UTC,7352210450,Line 1,"10,570022463798523"
21-02-2022 10:39:57 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:39:59 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:01 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:03 UTC,7352210450,Line 1,"10,918734471003244"
21-02-2022 10:40:05 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:07 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:09 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:40:11 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:40:13 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:40:16 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:40:18 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:40:20 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:40:22 UTC,7352210450,Line 1,"14,4058545430501"
21-02-2022 10:40:24 UTC,7352210450,Line 1,"14,057142535845468"
21-02-2022 10:40:26 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:28 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:30 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:32 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:34 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:37 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:40:39 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:41 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:43 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:45 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:47 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:49 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:51 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:40:53 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:56 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:40:58 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:00 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:41:02 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:04 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:06 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:08 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:10 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:13 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:41:15 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:17 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:19 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:21 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:23 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:25 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:41:27 UTC,7352210450,Line 1,"11,267446478207876"
21-02-2022 10:41:29 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:41:31 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:34 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:36 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:38 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:40 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:41:42 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:44 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:46 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:48 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:50 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:52 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:41:55 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:41:57 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:41:59 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:42:01 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:03 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:05 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:07 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:42:09 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:12 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:14 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:16 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:18 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:20 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:42:22 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:24 UTC,7352210450,Line 1,"11,616158485412598"
21-02-2022 10:42:26 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:42:28 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:42:31 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:33 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:42:35 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:37 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:39 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:41 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:43 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:45 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:47 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:42:50 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:42:52 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:42:54 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:42:56 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:42:58 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:00 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:02 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:04 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:43:07 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:09 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:11 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:43:13 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:15 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:43:17 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:43:19 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:21 UTC,7352210450,Line 1,"11,964870492617319"
21-02-2022 10:43:24 UTC,7352210450,Line 1,"15,103278557459543"
21-02-2022 10:43:26 UTC,7352210450,Line 1,"15,800702571868896"
21-02-2022 10:43:28 UTC,7352210450,Line 1,"15,451990564664175"
21-02-2022 10:43:30 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:32 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:34 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:36 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:43:38 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:41 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:43 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:45 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:43:47 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:49 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:43:51 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:43:53 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:43:55 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:43:58 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:00 UTC,7352210450,Line 1,"12,313582499821951"
21-02-2022 10:44:02 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:04 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:06 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:08 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:10 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:12 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:15 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:17 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:19 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:21 UTC,7352210450,Line 1,"12,662294507026672"
21-02-2022 10:44:23 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:25 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:27 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:30 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:32 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:34 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:36 UTC,7352210450,Line 1,"14,057142535845468"
21-02-2022 10:44:38 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:44:40 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:42 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:45 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:44:47 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:49 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:44:51 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:44:53 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:44:55 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:44:57 UTC,7352210450,Line 1,"14,4058545430501"
21-02-2022 10:44:59 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:02 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:04 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:45:06 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:08 UTC,7352210450,Line 1,"13,011006514231394"
21-02-2022 10:45:10 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:12 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:14 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:17 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:45:19 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:45:21 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:23 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:45:25 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:27 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:29 UTC,7352210450,Line 1,"14,057142535845468"
21-02-2022 10:45:32 UTC,7352210450,Line 1,"14,754566550254822"
21-02-2022 10:45:34 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:36 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:38 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:40 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:45:42 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:44 UTC,7352210450,Line 1,"13,359718521436026"
21-02-2022 10:45:47 UTC,7352210450,Line 1,"14,057142535845468"
21-02-2022 10:45:49 UTC,7352210450,Line 1,"14,4058545430501"
21-02-2022 10:45:51 UTC,7352210450,Line 1,"13,708430528640747"
21-02-2022 10:45:53 UTC,7352210450,Line 1,"14,057142535845468"
21-02-2022 10:45:55 UTC,7352210450,Line 1,"14,057142535845468"
